,iteracion,path,distancia
4224,4224,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4225,4225,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4226,4226,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4227,4227,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4228,4228,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4229,4229,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4230,4230,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4231,4231,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4232,4232,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4233,4233,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4234,4234,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4235,4235,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4236,4236,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4237,4237,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4238,4238,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4239,4239,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4240,4240,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4241,4241,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4242,4242,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4243,4243,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4244,4244,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4245,4245,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4246,4246,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4247,4247,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4248,4248,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4249,4249,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4250,4250,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4251,4251,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4252,4252,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4253,4253,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4254,4254,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4255,4255,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4256,4256,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4257,4257,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4258,4258,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4259,4259,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4260,4260,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4261,4261,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4262,4262,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4263,4263,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4264,4264,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4265,4265,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4266,4266,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4267,4267,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4268,4268,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4269,4269,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4270,4270,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4271,4271,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4272,4272,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4273,4273,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4274,4274,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4275,4275,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4276,4276,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4277,4277,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4278,4278,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4279,4279,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4280,4280,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4281,4281,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4282,4282,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4283,4283,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4284,4284,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4285,4285,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4286,4286,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4287,4287,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4288,4288,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4289,4289,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4290,4290,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4291,4291,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4292,4292,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4293,4293,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4294,4294,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4295,4295,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4296,4296,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4297,4297,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4298,4298,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4299,4299,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4300,4300,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4301,4301,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4302,4302,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4303,4303,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4304,4304,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4305,4305,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4306,4306,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4307,4307,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4308,4308,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4309,4309,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4310,4310,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4311,4311,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4312,4312,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4313,4313,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4314,4314,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4315,4315,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4316,4316,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4317,4317,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4318,4318,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4319,4319,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4320,4320,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4321,4321,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4322,4322,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4323,4323,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4324,4324,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4325,4325,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4326,4326,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4327,4327,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4328,4328,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4329,4329,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4330,4330,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4331,4331,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4332,4332,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4333,4333,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4334,4334,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4335,4335,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4336,4336,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4337,4337,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4338,4338,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4339,4339,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4340,4340,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4341,4341,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4342,4342,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4343,4343,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4344,4344,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4345,4345,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4346,4346,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4347,4347,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4348,4348,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4349,4349,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4350,4350,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4351,4351,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4352,4352,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4353,4353,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4354,4354,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4355,4355,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4356,4356,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4357,4357,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4358,4358,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4359,4359,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4360,4360,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4361,4361,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4362,4362,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4363,4363,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4364,4364,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4365,4365,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4366,4366,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4367,4367,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4368,4368,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4369,4369,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4370,4370,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4371,4371,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4372,4372,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4373,4373,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4374,4374,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4375,4375,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4376,4376,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4377,4377,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4378,4378,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4379,4379,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4380,4380,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4381,4381,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4382,4382,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4383,4383,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4384,4384,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4385,4385,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4386,4386,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4387,4387,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4388,4388,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4389,4389,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4390,4390,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4391,4391,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4392,4392,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4393,4393,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4394,4394,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4395,4395,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4396,4396,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4397,4397,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4398,4398,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4399,4399,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4400,4400,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4401,4401,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4402,4402,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4403,4403,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4404,4404,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4405,4405,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4406,4406,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4407,4407,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4408,4408,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4409,4409,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4410,4410,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4411,4411,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4412,4412,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4413,4413,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4414,4414,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4415,4415,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4416,4416,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4417,4417,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4418,4418,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4419,4419,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4420,4420,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4421,4421,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4422,4422,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4423,4423,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4424,4424,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4425,4425,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4426,4426,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4427,4427,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4428,4428,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4429,4429,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4430,4430,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4431,4431,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4432,4432,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4433,4433,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4434,4434,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4435,4435,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4436,4436,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4437,4437,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4438,4438,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4439,4439,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4440,4440,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4441,4441,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4442,4442,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4443,4443,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4444,4444,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4445,4445,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4446,4446,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4447,4447,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4448,4448,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4449,4449,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4450,4450,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4451,4451,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4452,4452,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4453,4453,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4454,4454,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4455,4455,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4456,4456,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4457,4457,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4458,4458,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4459,4459,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4460,4460,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4461,4461,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4462,4462,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4463,4463,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4464,4464,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4465,4465,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4466,4466,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4467,4467,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4468,4468,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4469,4469,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4470,4470,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4471,4471,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4472,4472,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4473,4473,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4474,4474,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4475,4475,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4476,4476,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4477,4477,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4478,4478,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4479,4479,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4480,4480,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4481,4481,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4482,4482,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4483,4483,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4484,4484,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4485,4485,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4486,4486,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4487,4487,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4488,4488,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4489,4489,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4490,4490,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4491,4491,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4492,4492,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4493,4493,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4494,4494,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4495,4495,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4496,4496,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4497,4497,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4498,4498,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4499,4499,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4500,4500,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4501,4501,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4502,4502,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4503,4503,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4504,4504,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4505,4505,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4506,4506,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4507,4507,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4508,4508,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4509,4509,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4510,4510,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4511,4511,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4512,4512,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4513,4513,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
4514,4514,['I' 'F' 'J' 'D' 'G' 'C' 'E' 'A' 'H' 'B'],272
